what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592286594
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592370377
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592438500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592445794
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592576401
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592581650
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592597309
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1413592599016
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1413592599602
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592605285
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592605433
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592605608
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592605738
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592605889
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592606040
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592606187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592606334
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592606490
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592606639
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592606795
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592606960
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1413592607132
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592640522
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592648692
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413592652793
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1413592658023
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1413592670164
