what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288811087
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288811379
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288819437
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288829815
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288836926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288895557
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1416288895577
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1416288900137
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288900868
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288900878
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416288901758
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289220125
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289227350
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289251540
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289258237
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1416289266278
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289285038
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289290408
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289299278
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289313538
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289315058
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289326718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289336948
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289339638
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1416289339718
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1416289339808
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289341668
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289343498
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1416289343598
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1416289383833
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1416289393793
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1416289396033
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1416289398826
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1416289399818
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1416289399908
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1416289407288
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1416289411218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289413789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289669690
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289671930
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289678780
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289698010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289699180
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416289711693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295522673
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295568616
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295583393
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295595954
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295604417
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295605017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295607027
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295608637
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1416295612997
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1416295616307
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1416295616397
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1416295616457
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1416295616577
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1417775392815
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1417775392815
