what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1415141955904
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142026488
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142026643
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142029708
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142029934
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142030387
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142030772
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142031190
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142032578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142036055
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142036771
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1415142037241
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142047643
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142047762
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142090139
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142100411
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142119944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142120098
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142129354
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142130895
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1415142134674
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1415142141529
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1415142160595
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415142160595
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142166754
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415142960713
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415142964693
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415142964934
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415142965009
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1415143014066
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415143023953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415143085411
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1415143095491
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415143095492
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415143099378
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415143143865
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1415143152715
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415143154395
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415143158776
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1415143158803
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1415143161423
